SMILES_0,SMILES_1
c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
Cc1cccc(Cn2ccnc2)c1,Cc1cc(C)cc(Cn2ccnc2)c1
c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(C3(C(F)(F)F)CC3)c2)C(=O)NC(=O)N(C)C1=O
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
O=C1CCc2cc(C(c3cccc(F)c3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,COc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,c1ccc(Cn2ccnc2)cc1
Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
c1ccc(-c2nccn2-c2ccccc2)cc1,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
Cc1ccccc1Cn1ccnc1,Nc1ccccc1Cn1ccnc1
FC(C)C(F)(F)C1(F)N=N1,FC1(C(F)(F)C(C))N=N1
Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2ccc(Cn3ccnc3)o2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
FC(C)C(F)(F)C1(F)N=N1,FC(F)(C(C))C1N=N1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2ccccc2Cn2ccnc2)cn1
N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1coc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)c1,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
Cc1cccc(Cn2ccnc2)c1,Cc1cc(C)cc(Cn2ccnc2)c1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
Cc1ccc(Cn2cnc3ccccc32)cc1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
c1cn(Cc2ccc(-c3ccoc3)nc2)cn1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2C)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
Cc1ccccc1Cn1cnc2ccccc21,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(CC3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
N#Cc1ccc(-c2ccncc2)cc1,N#Cc1ccc(-c2cccc(Cn3ccnc3)c2)cc1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Cc1ccccc1Cn1ccnc1
c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
COc1ccccc1-c1ccc(Cn2ccnc2)cn1,Nc1ccccc1-c1ccc(Cn2ccnc2)cn1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1C
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Cc1ccccc1Cn1ccnc1
O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
Nc1cccc(-c2ccc(Cn3ccnc3)cn2)c1,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
c1ccc(-c2ccccc2Cn2cnc3ccccc32)cc1,Cc1ccccc1Cn1cnc2ccccc21
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
FC(C)C(F)(F)C1(F)N=N1,FC(F)(C(C))C1N=N1
c1ccc(-c2cccc(Cn3cnc4ccccc43)c2)cc1,c1ccc(-c2cc(Cn3cnc4ccccc43)cc(-c3ccccc3)c2)cc1
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Fc1ccccc1-c1ccc(Cn2ccnc2)cn1,Nc1ccccc1-c1ccc(Cn2ccnc2)cn1
c1cn(CC23CC4CC(CC(C4)C2)C3)cn1,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
c1ccc(-c2cc(Cn3ccnc3)cs2)cc1,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
Nc1ncccc1Cn1ccnc1,N#Cc1ncccc1Cn1ccnc1
C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(F)c2)C(=O)NC(=O)N(C)C1=O
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,O=Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2ccc(Cn3ccnc3)s2)cc1,c1ccc(-c2cc(Cn3ccnc3)cs2)cc1
Nc1cccc(-c2ccc(Cn3ccnc3)cn2)c1,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1
Cc1cccc(Cn2cnc3ccccc32)c1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
c1cn(Cc2ccc(-c3ccoc3)nc2)cn1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1cc(C)cc(Cn2ccnc2)c1,Cc1cccc(Cn2ccnc2)c1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
c1ccc(-c2ccccc2Cn2cnc3ccccc32)cc1,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1
c1ccc(-c2ccc(Cn3ccnc3)nc2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
c1cn(Cc2ccc(-c3ccoc3)nc2)cn1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
Cc1cc(C)cc(Cn2ccnc2)c1,Cc1cccc(Cn2ccnc2)c1
N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
Cc1cc(C)cc(Cn2ccnc2)c1,Cc1cccc(Cn2ccnc2)c1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2nccn2-c2ccccc2)cc1,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
Fc1ccccc1-c1ccc(Cn2ccnc2)cn1,Nc1ccccc1-c1ccc(Cn2ccnc2)cn1
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
c1ccc(-c2cccc(Cn3ccnc3)c2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1cn(CC23CC4CC(CC(C4)C2)C3)cn1,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
c1cncc(Cn2ccnc2)c1,c1ccc(Cn2ccnc2)cc1
FC(C)C(F)(F)C1(F)N=N1,FC(F)(C(C))C1N=N1
c1cn(Cc2ccc(-c3ccoc3)nc2)cn1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1ccc(Cn2cnc3ccccc32)cc1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
Cc1ccc(Cn2cnc3ccccc32)cc1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
c1cncc(Cn2ccnc2)c1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
c1cn(CC23CC4CC(CC(C4)C2)C3)cn1,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
c1cncc(Cn2ccnc2)c1,Cc1ccc(Cn2ccnc2)cn1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NS(=O)(=O)CC)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
c1cncc(Cn2ccnc2)c1,Cc1ccc(Cn2ccnc2)cn1
c1ccc(-c2cccc(Cn3ccnc3)c2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
Fc1ccccc1-c1ccc(Cn2ccnc2)cn1,Nc1ccccc1-c1ccc(Cn2ccnc2)cn1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
c1ccc2c(-c3ccc(Cn4ccnc4)cn3)nccc2c1,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1cc(C)cc(Cn2ccnc2)c1,Cc1cccc(Cn2ccnc2)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
c1cncc(Cn2ccnc2)c1,Cc1ncc(Cn2ccnc2)cc1
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
CCC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1cn(Cc2ccc(-c3ccoc3)nc2)cn1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
c1ccc(-c2nccn2-c2ccccc2)cc1,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
c1ccc(-c2cnc3ccccc3c2)cc1,c1ccc(-c2ncccn2)cc1
Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C,Cc1cc(C)c(Cn2ccnc2)c(C)c1
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
c1cncc(Cn2ccnc2)c1,Cc1ncc(Cn2ccnc2)cc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
FC(C)C(F)(F)C1(F)N=N1,FC(F)(C(C))C1N=N1
Cc1cc(C)cc(Cn2ccnc2)c1,Cc1cccc(Cn2ccnc2)c1
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
