SMILES_0,SMILES_1
c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,c1ccc(Cn2ccnc2)cc1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
COC(=O)Cc1cn(-c2ccccc2)c(-c2ccccc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
Cc1ncccc1Cn1ccnc1,Cc1nccc(Cn2ccnc2)c1C
N#CCC1(n2cc(C(=N)O)c(=Nc3ccccc3)[nH]2)C(=O)NC(=O)N(C)C1=O,N#CCC1(n2ccc(C(=N)O)c2)C(=O)NC(=O)N(C)C1=O
O=C1CCc2cc(C(c3ccccc3C)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1,Cc1ccc(Cn2ccnc2)cn1
C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Fc1ccccc1-c1cc2cc(Cn3ccnc3)cnc2s1,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
Fc1ccc(-c2ccc(Cn3ccnc3)s2)cc1,Cc1ccc(-c2ccc(Cn3ccnc3)s2)cc1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
Cc1ccc(Cn2cnc3ccccc32)cc1,CCc1ccc(Cn2cnc3ccccc32)cc1
O=Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
c1cncc(Cn2ccnc2)c1,c1cn(Cc2ccccc2)cn1
Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C,Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1ccc(-c2cc(-c3ccc(Cn4ccnc4)cn3)cc(-c3ccccc3)c2)cc1
FC(C)C(F)(F)C1(F)N=N1,FC1(C(F)(F)C(C))N=N1
c1ccc2cc(N3CCCC3)cnc2c1,Fc1ccc(-c2cnc3ccccc3c2)cc1
c1cncc(Cn2ccnc2)c1,c1cn(Cc2ccccc2)cn1
CC=CCC=CCC=CCC1(C)C(=O)CCC1,CCC=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
FC(F)(C12CCC(C1)NC(=S)N2)n1cnc2ccccc21,c1ccc(C(c2ccccc2)(c2ccccc2)n2cnc3ccccc32)cc1
Cc1cccc(Cn2ccnc2)c1,Cc1cc(C)cc(Cn2ccnc2)c1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
OC1(C(C))CCNC1,FC(F)(F)C1(C(C))NN=N1
c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
CCCCn1ccc2c1ncn2C(C)(C)CC,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
O=C1CCc2cc(C(c3ccccn3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(C3CCCC3)n3ccnc3)cc3c2N1CC3
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
Cc1ccccc1Cn1cnc2ccccc21,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
c1cn(Cc2cccc(-c3ccoc3)n2)cn1,c1cn(Cc2ccc(-c3ccccc3)nn2)cn1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccc2)cc1
CCCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([S](F)(F)F)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N
N#Cc1ccccc1Cn1ccnc1,c1cn(Cc2ccccc2Cn2ccnc2)cn1
N#Cc1ncc(CCCn2ccnc2)cc1-c1cc2ccccc2cn1,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
Cc1ccccc1Cn1ccnc1,Cc1ccc(Cn2ccnc2)c(C)c1
COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
Cc1ccc(Cn2cnc3ccccc32)cc1N,Cc1ccc(Cn2cnc3ccccc32)cc1
c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1,Fc1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3)c2)cc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1,Cc1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1
Cc1ccccc1Cn1ccnc1,Fc1ccccc1Cn1ccnc1
c1ccc(-c2cc(Cn3ccnc3)cs2)cc1,Fc1ccc(-c2cc(Cn3ccnc3)cs2)cc1
Cc1cc(C)c(Cn2ccnc2)c(C)c1,Cc1cc(C)cc(Cn2ccnc2)c1
c1ccc(-c2cccc(Cn3ccnc3)c2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,CCc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1ccccc1Cn1ccnc1,Cc1ccc(-c2ccccc2Cn2ccnc2)c(C)c1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
C=CCC1(c2ccccc2)NC(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(C)c2)NC(=O)NC(=O)N(C)C1=O
CCCOc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
COc1cncc(Cn2ccnc2)c1,COc1cccc(Cn2ccnc2)c1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,c1cncc(-c2ccccc2Cn2ccnc2)c1
Cn1ccc(-c2ccc(Cn3ccnc3)cn2)n1,CCn1ccc(-c2ccc(Cn3ccnc3)cn2)n1
c1ccc(-c2cccc(Cn3ccnc3)c2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CC(C)c1cn(-c2ccccc2CO)c(-c2ccccc2)n1,CCOC(=O)c1cn(-c2ccccc2C)c(-c2ccccc2)n1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
FC(F)(C(C))C1N=N1,FC1(C(F)(F)C(C))N=N1
O=C1CCc2cc(C(c3ccccc3C)n3ccnc3)cc3c2N1CC3,Nc1ccccc1C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
FC(F)(C(C))C1N=N1,FC(F)(C(C))N1C(=O)N=N1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1,c1ccc(-c2cc(Cn3ccnc3)cnc2Nc2ccccc2)cc1
Cc1ccc(Cn2ccnc2)cc1,c1cc(Cn2ccnc2)ccn1
c1ccc2cc(-c3ccncc3-c3ccc(Cn4ccnc4)c(C4CCCNC4)c3)ncc2c1,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CCCCc1c(-c2ccc(C)cc2C)n(-c2ccccc2)c(=O)[nH]1,Cc1cc(C)c2c(n1)n(-c1ccccc1)c(-c1ccc(C)cc1)n2
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
Cc1ccccc1C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
Cc1ccc(-c2ccccc2)cc1NC(=O)Nc1ccccc1,O=C(Cc1ccccc1)Nc1ccc(-c2ccccc2)cn1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,COc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
Cc1ccccc1-c1ccc2cc(Cn3ccnc3)ncc2c1,Cc1ccc2cc(Cn3ccnc3)ncc2c1
c1ccc(-c2ccc(Cn3ccnc3)o2)cc1,Nc1ccc(-c2ccc(Cn3ccnc3)o2)cc1
O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1,c1csc(-c2ccc(Cn3ccnc3)cn2)c1
O=C1CCc2cc(C(c3ccccc3-c3ccncc3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
Cc1cc(C)cc(Cn2cnc3ccccc32)c1,Cc1cccc(Cn2cnc3ccccc32)c1
Cc1ccc(Cn2ccnc2)s1,Cc1ccccc1-c1ccc(Cn2ccnc2)s1
c1ccc(-c2cc(Cn3ccnc3)cs2)cc1,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1,Cc1ccc(Cn2cnc3ccccc32)cc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccc(O)c3ccccc23)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
c1cn(Cc2ccc(C3CC3)nc2)cn1,Cc1ccc(Cn2ccnc2)cn1
C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Cc1ccc(Cn2ccnc2)cc1,Fc1ccc(Cn2ccnc2)cc1
C=CCC1(c2ccccc2)C(=O)NC(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
Cc1cc(C)c(Cn2ccnc2)c(C)c1,Cc1cc(C)cc(Cn2ccnc2)c1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
O=C1CN(S(=O)(=O)c2ccccc2)CCN1Cc1ccccc1,O=C1c2ccc(C(c3ccccc3)n3ccnc3)cc2CCN1Cc1ccccc1
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1cc(-c2ccccc2C)cc(C)c1C,CNc1ccccc1-c1ccc2cc(C(C)(C)C)ccc2c1
O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Nc1ccccc1-c1ccc(Cn2ccnc2)cn1,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
O=C1CCc2cc(C(c3cccc(F)c3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
N#Cc1cccc(C(c2ccc(F)cc2)(c2ccccc2)n2ccnc2)c1,Fc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1N,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
FC(F)(C(C))C1N=N1,FC(F)(C(C)C1N=N1)C1CC1
COCc1cc(C)cc(Cn2ccnc2)c1,Cc1cc(C)cc(Cn2ccnc2)c1
c1cncc(Cn2ccnc2)c1,c1cn(Cc2ccccc2)cn1
Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
CC(=O)c1cn(-c2cccc(Cn3ccnc3)c2)c(-c2ccc(F)cc2)n1,Fc1cccc(Cn2ccnc2)c1
c1ccc(C(c2ccc(Cn3ccnc3)cc2)(c2ccccc2)c2ccccc2)cc1,c1cn(Cc2ccccc2)cn1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
c1ccc(-c2ccc(Cn3ccnc3)s2)cc1,c1csc(-c2ccc(Cn3ccnc3)s2)c1
Cc1cc(C)c(Cn2cnc3ccccc32)c(C)c1,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
Cc1ccc(C(c2cccc(OCc3ccc4ccccc4c3)c2)n2ccnc2)cc1,O=Cc1ccc(C(c2ccccc2)n2ccnc2)cc1
Cc1ccc(Cn2ccnc2)cc1,Cc1cc(C)cc(Cn2ccnc2)c1
FC(F)(F)C1(C(C2CCc3ccccc32)n2ccnc2)CNC1,c1ccc(C(C2CC2)n2ccnc2)cc1
C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2)c(-c2ccc(OC)cc2)n1
c1ccc(-c2ccc(Cn3ccnc3)s2)cc1,c1csc(-c2ccc(Cn3ccnc3)s2)c1
Cc1ccccc1Cn1cnc2ccccc21,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
COC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1,COC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
FC(C)C(F)(F)C1(F)N=N1,FC(C)C(F)(F)F
COCC(=O)Nn1ccnc1,COc1ccc(Cn2ccnc2)cc1
c1ccc(-c2ccc(Cn3ccnc3)o2)cc1,COc1cccc(-c2ccc(Cn3ccnc3)o2)c1
Nc1ccc(C(c2ccc(NC(=O)CCc3ccccc3)cc2)n2ccnc2)cc1,Nc1ccccc1C(c1ccccc1)n1ccnc1
Nc1cc(-c2ccc(Cn3ccnc3)cn2)ccn1,Cc1cc(-c2ccc(Cn3ccnc3)cn2)ccn1
c1ccc(-c2ccccc2Cn2ccnc2)cc1,Nc1cccc(-c2ccccc2Cn2ccnc2)c1
C=CCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
O=C1CC(c2ccc(C(C3CCC3)n3ccnc3)cc2)(NC(=O)N1)c1ccccc1,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
CCOC(O)=C1C(CSC(C)=O)=NC(C)=N1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
CC(C)(C)CC(=O)N1CCN(c2ccc(C3CCN(C4CCC4)C3)cn2)CC1,O=C(CSc1cccc(C(F)(F)F)c1)N1CCC(c2ccc(C)cc2)C1
c1ccc(C(c2ccccc2Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(c2ccc(Cn3ccnc3)cc2)(c2ccccc2)c2ccccc2)cc1
CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,CC(C)(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
CCOC(=O)CNC(=O)c1cc(-c2ccc(C)cc2)cs1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
CCCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,CCCC1(c2cccc(C)c2)C(=O)NC(=O)N(C)C1=O
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
c1ccc(-c2ccc(Cn3ccnc3)o2)cc1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1-c1cc2ccccc2cn1
c1ccc2c(-c3cncnc3)cc(-c3ccc(Cn4ccnc4)cc3)cc2c1,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
CCn1c(C)c(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(CCn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
Cc1ccc(Cn2ccnc2)cc1,Cc1cc(C)cc(Cn2ccnc2)c1
Cc1cccnc1Cn1ccnc1,Cc1ccccc1Cn1ccnc1
Nc1ncc(-c2ccc(Cn3ccnc3)cn2)cc1F,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
Cc1cc(C)c(Cn2ccnc2)c(C)c1,Cc1cc(C)cc(Cn2ccnc2)c1
Cc1ccc(C(c2ccc(C)cc2)(c2ccccc2)n2ccnc2)cc1,Fc1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,O=C1Cc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
O=Cc1ccccc1-c1ccc(F)cc1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(F)cc2)n1
C=CCC1(c2cccc(-c3ccccc3)n2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2cccc(-c3cccc(C)c3)n2)C(=O)NC(=O)N(C)C1=O
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC,COc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
FC(F)(C(C))C1N=N1,FC(C)C(F)(F)C1(F)N=N1
C#CCC(c1cc2c3c(c1)CCN3C(=O)CC2)(c1cccnc1)n1ccnc1,CC(c1cc2c3c(c1)CCN3C(=O)CC2)(n1ccnc1)n1ccnc1
CCOC(=O)c1cn(-c2ccccc2F)c(-c2ccc(OC)cc2)n1,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
[C-]#[N],C=CCC1(c2ccc3c(c2)CCN3C(=O)OC)C(=O)NC(=O)N(C)C1=O
c1ccc(-c2ccc(Cn3cnc4ccccc43)cn2)cc1,c1ccc(-c2ccc(Cn3cnc4ccccc43)cc2)cc1
